,calculated_duration
14336,730.0
14337,520.0
14338,644.0
14339,916.0
14340,489.0
14341,792.0
14342,93.0
14343,823.0
14344,93.0
14345,155.0
14346,1095.0
14347,1918.0
14348,93.0
14349,427.0
14350,2896.0
14351,124.0
14352,310.0
14353,1312.0
14354,248.0
14355,
14356,
14357,365.0
14358,489.0
14359,675.0
14360,2314.0
14361,792.0
14362,155.0
14363,365.0
14364,93.0
14365,341.0
14366,885.0
14367,582.0
14368,644.0
14369,365.0
14370,62.0
14371,2104.0
14372,2104.0
14373,
14374,155.0
14375,1188.0
14376,365.0
14377,675.0
14378,217.0
14379,520.0
14380,730.0
14381,1615.0
14382,365.0
14383,1009.0
14384,1250.0
14385,675.0
14386,675.0
14387,1522.0
14388,1157.0
14389,2042.0
14390,520.0
14391,1584.0
14392,854.0
14393,582.0
14394,1436.0
14395,4597.0
14396,489.0
14397,1980.0
14398,730.0
14399,365.0
14400,93.0
14401,155.0
14402,520.0
14403,2555.0
14404,978.0
14405,341.0
14406,792.0
14407,582.0
14408,520.0
14409,854.0
14410,1584.0
14411,248.0
14412,1095.0
14413,1250.0
14414,1157.0
14415,341.0
14416,823.0
14417,706.0
14418,248.0
14419,1460.0
14420,1460.0
14421,365.0
14422,730.0
14423,124.0
14424,279.0
14425,2042.0
14426,582.0
14427,1770.0
14428,248.0
14429,489.0
14430,341.0
14431,217.0
14432,1157.0
14433,217.0
14434,613.0
14435,341.0
14436,823.0
14437,1040.0
14438,947.0
14439,124.0
14440,854.0
14441,1801.0
14442,520.0
14443,2648.0
14444,248.0
14445,644.0
14446,730.0
14447,93.0
14448,186.0
14449,520.0
14450,1825.0
14451,1219.0
14452,217.0
14453,885.0
14454,62.0
14455,675.0
14456,93.0
14457,489.0
14458,458.0
14459,217.0
14460,93.0
14461,93.0
14462,
14463,341.0
14464,792.0
14465,1071.0
14466,1460.0
14467,978.0
14468,1009.0
14469,2469.0
14470,1040.0
14471,310.0
14472,2042.0
14473,1095.0
14474,978.0
14475,1825.0
14476,365.0
14477,854.0
14478,1825.0
14479,1095.0
14480,2531.0
14481,365.0
14482,2190.0
14483,1739.0
14484,427.0
14485,5420.0
14486,217.0
14487,2555.0
14488,365.0
14489,885.0
14490,1405.0
14491,520.0
14492,
14493,
14494,978.0
14495,279.0
14496,730.0
14497,310.0
14498,947.0
14499,730.0
14500,1250.0
14501,3991.0
14502,3991.0
14503,248.0
14504,155.0
14505,341.0
14506,1553.0
14507,947.0
14508,1095.0
14509,1949.0
14510,613.0
14511,279.0
14512,310.0
14513,0.0
14514,1095.0
14515,62.0
14516,1770.0
14517,2741.0
14518,1219.0
14519,1615.0
14520,365.0
14521,489.0
14522,1157.0
14523,1040.0
14524,310.0
14525,1281.0
14526,730.0
14527,155.0
14528,1095.0
14529,2469.0
14530,1553.0
14531,1250.0
14532,155.0
14533,582.0
14534,62.0
14535,186.0
14536,582.0
14537,730.0
14538,365.0
14539,186.0
14540,613.0
14541,1460.0
14542,4170.0
14543,730.0
14544,1250.0
14545,582.0
14546,1460.0
14547,248.0
14548,1436.0
14549,489.0
14550,1980.0
14551,1949.0
14552,1157.0
14553,0.0
14554,458.0
14555,644.0
14556,365.0
14557,310.0
14558,217.0
14559,365.0
14560,310.0
14561,279.0
14562,730.0
14563,3075.0
14564,885.0
14565,341.0
14566,155.0
14567,520.0
14568,
14569,1553.0
14570,
14571,
14572,
14573,155.0
14574,
14575,
14576,
14577,854.0
14578,365.0
14579,1739.0
14580,644.0
14581,1436.0
14582,520.0
14583,217.0
14584,520.0
14585,248.0
14586,1615.0
14587,1646.0
14588,978.0
14589,310.0
14590,916.0
14591,217.0
14592,2920.0
14593,1460.0
14594,217.0
14595,730.0
14596,341.0
14597,93.0
14598,1009.0
14599,217.0
14600,365.0
14601,885.0
14602,310.0
14603,217.0
14604,
14605,675.0
14606,124.0
14607,93.0
14608,1646.0
14609,823.0
14610,823.0
14611,186.0
14612,458.0
14613,1095.0
14614,1460.0
14615,1522.0
14616,217.0
14617,427.0
14618,155.0
14619,365.0
14620,730.0
14621,1095.0
14622,2190.0
14623,854.0
14624,1646.0
14625,2042.0
14626,2345.0
14627,730.0
14628,1887.0
14629,520.0
14630,248.0
14631,489.0
14632,365.0
14633,1040.0
14634,1374.0
14635,730.0
14636,427.0
14637,248.0
14638,341.0
14639,1553.0
14640,2679.0
14641,551.0
14642,458.0
14643,1584.0
14644,520.0
14645,4473.0
14646,93.0
14647,2073.0
14648,854.0
14649,3471.0
14650,792.0
14651,644.0
14652,613.0
14653,186.0
14654,489.0
14655,582.0
14656,2073.0
14657,1040.0
14658,
14659,
14660,
14661,978.0
14662,1071.0
14663,124.0
14664,675.0
14665,458.0
14666,365.0
14667,458.0
14668,365.0
14669,489.0
14670,365.0
14671,365.0
14672,365.0
14673,93.0
14674,62.0
14675,279.0
14676,2073.0
14677,520.0
14678,458.0
14679,458.0
14680,186.0
14681,2073.0
14682,706.0
14683,1405.0
14684,2345.0
14685,1312.0
14686,1405.0
14687,2073.0
14688,1584.0
14689,279.0
14690,155.0
14691,644.0
14692,489.0
14693,885.0
14694,706.0
14695,155.0
14696,427.0
14697,248.0
14698,1615.0
14699,365.0
14700,644.0
14701,3533.0
14702,730.0
14703,1460.0
14704,613.0
14705,1677.0
14706,365.0
14707,2042.0
14708,823.0
14709,2283.0
14710,1615.0
14711,93.0
14712,62.0
14713,458.0
14714,706.0
14715,
14716,885.0
14717,186.0
14718,124.0
14719,489.0
14720,854.0
14721,675.0
14722,520.0
14723,916.0
14724,1460.0
14725,644.0
14726,1460.0
14727,854.0
14728,1374.0
14729,124.0
14730,706.0
14731,279.0
14732,93.0
14733,2104.0
14734,4077.0
14735,947.0
14736,1949.0
14737,365.0
14738,1071.0
14739,613.0
14740,248.0
14741,978.0
14742,365.0
14743,248.0
14744,551.0
14745,93.0
14746,1436.0
14747,706.0
14748,730.0
14749,1825.0
14750,155.0
14751,2073.0
14752,947.0
14753,1677.0
14754,
14755,458.0
14756,675.0
14757,365.0
14758,885.0
14759,489.0
14760,730.0
14761,427.0
14762,365.0
14763,310.0
14764,1040.0
14765,186.0
14766,730.0
14767,217.0
14768,365.0
14769,93.0
14770,2073.0
14771,551.0
14772,2834.0
14773,365.0
14774,186.0
14775,124.0
14776,916.0
14777,310.0
14778,217.0
14779,823.0
14780,823.0
14781,1522.0
14782,186.0
14783,248.0
14784,186.0
14785,341.0
14786,427.0
14787,341.0
14788,613.0
14789,706.0
14790,613.0
14791,675.0
14792,520.0
14793,365.0
14794,427.0
14795,248.0
14796,427.0
14797,124.0
14798,93.0
14799,
14800,489.0
14801,489.0
14802,427.0
14803,186.0
14804,1646.0
14805,365.0
14806,186.0
14807,885.0
14808,730.0
14809,1095.0
14810,93.0
14811,62.0
14812,1343.0
14813,730.0
14814,551.0
14815,644.0
14816,1188.0
14817,947.0
14818,279.0
14819,520.0
14820,248.0
14821,217.0
14822,730.0
14823,1281.0
14824,62.0
14825,62.0
14826,124.0
14827,365.0
14828,551.0
14829,248.0
14830,1157.0
14831,1770.0
14832,217.0
14833,365.0
14834,93.0
14835,124.0
14836,365.0
14837,217.0
14838,
14839,124.0
14840,458.0
14841,186.0
14842,124.0
14843,155.0
14844,62.0
14845,155.0
14846,1312.0
14847,1980.0
14848,1646.0
14849,155.0
14850,885.0
14851,520.0
14852,365.0
14853,365.0
14854,730.0
14855,792.0
14856,155.0
14857,1374.0
14858,2042.0
14859,
14860,3230.0
14861,3044.0
14862,3137.0
14863,2104.0
14864,675.0
14865,1460.0
14866,217.0
14867,489.0
14868,1312.0
14869,1095.0
14870,62.0
14871,823.0
14872,2073.0
14873,4232.0
14874,730.0
14875,730.0
14876,1460.0
14877,1553.0
14878,458.0
14879,1522.0
14880,2741.0
14881,489.0
14882,730.0
14883,217.0
14884,217.0
14885,93.0
14886,458.0
14887,792.0
14888,279.0
14889,885.0
14890,947.0
14891,730.0
14892,489.0
14893,365.0
14894,1188.0
14895,1825.0
14896,248.0
14897,2920.0
14898,310.0
14899,1405.0
14900,1460.0
14901,217.0
14902,792.0
14903,155.0
14904,916.0
14905,1009.0
14906,217.0
14907,248.0
14908,341.0
14909,730.0
14910,1825.0
14911,4380.0
14912,5327.0
14913,
14914,2073.0
14915,613.0
14916,1887.0
14917,248.0
14918,365.0
14919,279.0
14920,217.0
14921,1887.0
14922,341.0
14923,644.0
14924,2073.0
14925,854.0
14926,217.0
14927,217.0
14928,730.0
14929,279.0
14930,310.0
14931,310.0
14932,
14933,
14934,
14935,
14936,792.0
14937,1460.0
14938,1460.0
14939,2073.0
14940,2920.0
14941,551.0
14942,551.0
14943,93.0
14944,93.0
14945,427.0
14946,489.0
14947,155.0
14948,186.0
14949,155.0
14950,730.0
14951,644.0
14952,310.0
14953,365.0
14954,458.0
14955,730.0
14956,1980.0
14957,3836.0
14958,1405.0
14959,582.0
14960,1801.0
14961,124.0
14962,310.0
14963,823.0
14964,1281.0
14965,365.0
14966,186.0
14967,1219.0
14968,2011.0
14969,1250.0
14970,1219.0
14971,365.0
14972,341.0
14973,1188.0
14974,613.0
14975,217.0
14976,644.0
14977,62.0
14978,248.0
14979,1825.0
14980,1071.0
14981,582.0
14982,62.0
14983,62.0
14984,93.0
14985,520.0
14986,155.0
14987,248.0
14988,1095.0
14989,458.0
14990,1825.0
14991,978.0
14992,1918.0
14993,1436.0
14994,279.0
14995,1646.0
14996,3595.0
14997,310.0
14998,947.0
14999,458.0
15000,551.0
15001,730.0
15002,93.0
15003,730.0
15004,916.0
15005,1095.0
15006,186.0
15007,93.0
15008,124.0
15009,248.0
15010,947.0
15011,1095.0
15012,155.0
15013,1825.0
15014,823.0
15015,310.0
15016,582.0
15017,551.0
15018,155.0
15019,365.0
15020,217.0
15021,675.0
15022,1980.0
15023,1219.0
15024,1825.0
15025,365.0
15026,365.0
15027,1460.0
15028,1739.0
15029,1281.0
15030,582.0
15031,613.0
15032,885.0
15033,1188.0
15034,1646.0
15035,1188.0
15036,365.0
15037,1887.0
15038,155.0
15039,124.0
15040,582.0
15041,675.0
15042,1522.0
15043,2252.0
15044,248.0
15045,947.0
15046,1708.0
15047,675.0
15048,675.0
15049,93.0
15050,2283.0
15051,2314.0
15052,1312.0
15053,365.0
15054,730.0
15055,217.0
15056,1646.0
15057,1615.0
15058,124.0
15059,613.0
15060,93.0
15061,1250.0
15062,1281.0
15063,458.0
15064,365.0
15065,155.0
15066,62.0
15067,644.0
15068,978.0
15069,947.0
15070,1250.0
15071,365.0
15072,427.0
15073,792.0
15074,365.0
15075,124.0
15076,1770.0
15077,3471.0
15078,1095.0
15079,1460.0
15080,1460.0
15081,427.0
15082,341.0
15083,1157.0
15084,310.0
15085,310.0
15086,217.0
15087,1405.0
15088,1071.0
15089,1522.0
15090,341.0
15091,310.0
15092,93.0
15093,93.0
15094,62.0
15095,1157.0
15096,2042.0
15097,2190.0
15098,6150.0
15099,6150.0
15100,6150.0
15101,1460.0
15102,8030.0
15103,279.0
15104,2190.0
15105,155.0
15106,1219.0
15107,706.0
15108,62.0
15109,62.0
15110,93.0
15111,613.0
15112,1825.0
15113,2500.0
15114,675.0
15115,520.0
15116,93.0
15117,1801.0
15118,4015.0
15119,2407.0
15120,2190.0
15121,365.0
15122,341.0
15123,365.0
15124,675.0
15125,489.0
15126,582.0
15127,489.0
15128,582.0
15129,582.0
15130,
15131,2073.0
15132,730.0
15133,365.0
15134,365.0
15135,730.0
15136,1460.0
15137,644.0
15138,823.0
15139,1095.0
15140,1095.0
15141,124.0
15142,93.0
15143,3650.0
15144,4380.0
15145,1615.0
15146,582.0
15147,93.0
15148,341.0
15149,916.0
15150,854.0
15151,854.0
15152,62.0
15153,186.0
15154,2314.0
15155,279.0
15156,124.0
15157,93.0
15158,155.0
15159,7975.0
15160,186.0
15161,124.0
15162,2190.0
15163,155.0
15164,186.0
15165,155.0
15166,
15167,
15168,
15169,124.0
15170,823.0
15171,1188.0
15172,675.0
15173,310.0
15174,2314.0
15175,644.0
15176,155.0
15177,217.0
15178,1095.0
15179,1281.0
15180,675.0
15181,706.0
15182,2617.0
15183,365.0
15184,365.0
15185,1646.0
15186,93.0
15187,365.0
15188,854.0
15189,155.0
15190,248.0
15191,427.0
15192,186.0
15193,458.0
15194,124.0
15195,62.0
15196,248.0
15197,520.0
15198,93.0
15199,551.0
15200,458.0
15201,1040.0
15202,520.0
15203,
15204,
15205,916.0
15206,854.0
15207,489.0
15208,
15209,613.0
15210,1095.0
15211,730.0
15212,1343.0
15213,365.0
15214,93.0
15215,365.0
15216,706.0
15217,675.0
15218,1281.0
15219,186.0
15220,0.0
15221,279.0
15222,62.0
15223,582.0
15224,186.0
15225,155.0
15226,124.0
15227,458.0
15228,1708.0
15229,2073.0
15230,1405.0
15231,1343.0
15232,365.0
15233,489.0
15234,
15235,
15236,730.0
15237,792.0
15238,1825.0
15239,489.0
15240,706.0
15241,1009.0
15242,1188.0
15243,730.0
15244,730.0
15245,365.0
15246,730.0
15247,365.0
15248,365.0
15249,93.0
15250,2104.0
15251,706.0
15252,124.0
15253,489.0
15254,1095.0
15255,0.0
15256,365.0
15257,1095.0
15258,730.0
15259,1095.0
15260,365.0
15261,365.0
15262,124.0
15263,1553.0
15264,186.0
15265,1918.0
15266,186.0
15267,279.0
15268,248.0
15269,62.0
15270,62.0
15271,1312.0
15272,1095.0
15273,644.0
15274,365.0
15275,458.0
15276,1250.0
15277,310.0
15278,
15279,2531.0
15280,
15281,644.0
15282,1219.0
15283,93.0
15284,248.0
15285,217.0
15286,1219.0
15287,1312.0
15288,823.0
15289,978.0
15290,1460.0
15291,1460.0
15292,3409.0
15293,310.0
15294,730.0
15295,458.0
15296,1708.0
15297,310.0
15298,
15299,
15300,
15301,124.0
15302,217.0
15303,365.0
15304,613.0
15305,124.0
15306,186.0
15307,1460.0
15308,93.0
15309,365.0
15310,675.0
15311,62.0
15312,93.0
15313,644.0
15314,93.0
15315,124.0
15316,155.0
15317,1281.0
15318,1312.0
15319,613.0
15320,613.0
15321,947.0
15322,551.0
15323,706.0
15324,365.0
15325,186.0
15326,365.0
15327,1040.0
15328,1677.0
15329,279.0
15330,427.0
15331,365.0
15332,365.0
15333,792.0
15334,458.0
15335,1522.0
15336,854.0
15337,823.0
15338,2166.0
15339,93.0
15340,520.0
15341,947.0
15342,341.0
15343,217.0
15344,582.0
15345,155.0
15346,124.0
15347,248.0
15348,341.0
15349,341.0
15350,1708.0
15351,3013.0
15352,947.0
15353,62.0
15354,365.0
15355,520.0
15356,2042.0
15357,2438.0
15358,2617.0
15359,489.0
15360,1071.0
15361,365.0
15362,854.0
15363,730.0
15364,978.0
15365,1095.0
15366,489.0
15367,792.0
15368,916.0
15369,730.0
15370,489.0
15371,489.0
15372,730.0
15373,730.0
15374,2042.0
15375,365.0
15376,1157.0
15377,217.0
15378,365.0
15379,520.0
15380,1157.0
15381,2190.0
15382,310.0
15383,978.0
15384,217.0
15385,520.0
15386,365.0
15387,1949.0
15388,1460.0
15389,186.0
15390,427.0
15391,
15392,551.0
15393,730.0
15394,124.0
15395,93.0
15396,
15397,427.0
15398,365.0
15399,62.0
15400,93.0
15401,520.0
15402,341.0
15403,124.0
15404,217.0
15405,1980.0
15406,155.0
15407,885.0
15408,613.0
15409,1708.0
15410,1040.0
15411,489.0
15412,489.0
15413,854.0
15414,217.0
15415,520.0
15416,186.0
15417,124.0
15418,489.0
15419,186.0
15420,155.0
15421,93.0
15422,
15423,341.0
15424,93.0
15425,186.0
15426,310.0
15427,458.0
15428,2345.0
15429,365.0
15430,2679.0
15431,1095.0
15432,885.0
15433,341.0
15434,551.0
15435,341.0
15436,489.0
15437,489.0
15438,341.0
15439,1157.0
15440,551.0
15441,520.0
15442,1949.0
15443,365.0
15444,124.0
15445,124.0
15446,248.0
15447,1009.0
15448,93.0
15449,582.0
15450,520.0
15451,854.0
15452,62.0
15453,1801.0
15454,427.0
15455,706.0
15456,124.0
15457,186.0
15458,1405.0
15459,1436.0
15460,730.0
15461,489.0
15462,1801.0
15463,458.0
15464,2042.0
15465,1009.0
15466,248.0
15467,1615.0
15468,
15469,1374.0
15470,155.0
15471,124.0
15472,62.0
15473,62.0
15474,458.0
15475,792.0
15476,186.0
15477,365.0
15478,93.0
15479,2073.0
15480,916.0
15481,675.0
15482,365.0
15483,675.0
15484,854.0
15485,947.0
15486,551.0
15487,0.0
15488,644.0
15489,792.0
15490,675.0
15491,3013.0
15492,1095.0
15493,730.0
15494,730.0
15495,978.0
15496,1095.0
15497,2135.0
15498,365.0
15499,792.0
15500,792.0
15501,186.0
15502,427.0
15503,1009.0
15504,854.0
15505,279.0
15506,1040.0
15507,93.0
15508,1071.0
15509,644.0
15510,582.0
15511,1825.0
15512,155.0
15513,186.0
15514,1460.0
15515,1677.0
15516,279.0
15517,365.0
15518,365.0
15519,947.0
15520,730.0
15521,1436.0
15522,644.0
15523,675.0
15524,613.0
15525,427.0
15526,792.0
15527,916.0
15528,186.0
15529,248.0
15530,885.0
15531,186.0
15532,5358.0
15533,885.0
15534,792.0
15535,365.0
15536,155.0
15537,2073.0
15538,4380.0
15539,7276.0
15540,
15541,1460.0
15542,1009.0
15543,1281.0
15544,279.0
15545,644.0
15546,1095.0
15547,217.0
15548,644.0
15549,248.0
15550,978.0
15551,155.0
15552,279.0
15553,582.0
15554,93.0
15555,489.0
15556,730.0
15557,2283.0
15558,155.0
15559,62.0
15560,93.0
15561,1312.0
15562,341.0
15563,365.0
15564,675.0
15565,124.0
15566,186.0
15567,341.0
15568,365.0
15569,93.0
15570,730.0
15571,730.0
15572,279.0
15573,155.0
15574,217.0
15575,124.0
15576,155.0
15577,365.0
15578,
15579,1250.0
15580,1312.0
15581,186.0
15582,458.0
15583,675.0
15584,217.0
15585,365.0
15586,916.0
15587,1615.0
15588,310.0
15589,489.0
15590,854.0
15591,823.0
15592,186.0
15593,1312.0
15594,1460.0
15595,427.0
15596,427.0
15597,1522.0
15598,675.0
15599,310.0
15600,
15601,365.0
15602,1405.0
15603,885.0
15604,489.0
15605,730.0
15606,93.0
15607,186.0
15608,217.0
15609,
15610,310.0
15611,248.0
15612,365.0
15613,644.0
15614,730.0
15615,93.0
15616,4993.0
15617,1708.0
15618,885.0
15619,489.0
15620,730.0
15621,730.0
15622,279.0
15623,1374.0
15624,792.0
15625,2438.0
15626,365.0
15627,2314.0
15628,279.0
15629,186.0
15630,489.0
15631,365.0
15632,427.0
15633,279.0
15634,
15635,2438.0
15636,706.0
15637,551.0
15638,279.0
15639,823.0
15640,1374.0
15641,365.0
15642,341.0
15643,217.0
15644,217.0
15645,217.0
15646,1219.0
15647,551.0
15648,947.0
15649,823.0
15650,4380.0
15651,1040.0
15652,2982.0
15653,2042.0
15654,1949.0
15655,186.0
15656,1460.0
15657,520.0
15658,365.0
15659,1095.0
15660,
15661,1009.0
15662,1615.0
15663,310.0
15664,1281.0
15665,365.0
15666,341.0
15667,248.0
15668,248.0
15669,458.0
15670,730.0
15671,613.0
15672,365.0
15673,
15674,2772.0
15675,1739.0
15676,489.0
15677,248.0
15678,248.0
15679,427.0
15680,1312.0
15681,217.0
15682,551.0
15683,1460.0
15684,1071.0
15685,458.0
15686,582.0
15687,155.0
15688,124.0
15689,62.0
15690,1009.0
15691,217.0
15692,520.0
15693,186.0
15694,582.0
15695,62.0
15696,3471.0
15697,916.0
15698,365.0
15699,613.0
15700,582.0
15701,279.0
15702,1312.0
15703,365.0
15704,1009.0
15705,217.0
15706,885.0
15707,186.0
15708,792.0
15709,1553.0
15710,2555.0
15711,1009.0
15712,427.0
15713,365.0
15714,
15715,
15716,854.0
15717,551.0
15718,489.0
15719,310.0
15720,613.0
15721,217.0
15722,823.0
15723,124.0
15724,217.0
15725,489.0
15726,365.0
15727,1312.0
15728,93.0
15729,2073.0
15730,155.0
15731,365.0
15732,706.0
15733,186.0
15734,124.0
15735,854.0
15736,1188.0
15737,248.0
15738,427.0
15739,582.0
15740,62.0
15741,310.0
15742,248.0
15743,
15744,365.0
15745,458.0
15746,62.0
15747,1250.0
15748,1250.0
15749,854.0
15750,792.0
15751,2469.0
15752,124.0
15753,1040.0
15754,978.0
15755,1095.0
15756,675.0
15757,644.0
15758,365.0
15759,613.0
15760,916.0
15761,1436.0
15762,854.0
15763,341.0
15764,520.0
15765,279.0
15766,2803.0
15767,124.0
15768,823.0
15769,854.0
15770,155.0
15771,155.0
15772,62.0
15773,365.0
15774,706.0
15775,
15776,248.0
15777,155.0
15778,1739.0
15779,1095.0
15780,1343.0
15781,823.0
15782,
15783,365.0
15784,1157.0
15785,93.0
15786,1460.0
15787,1980.0
15788,1980.0
15789,2104.0
15790,458.0
15791,2500.0
15792,1615.0
15793,341.0
15794,551.0
15795,978.0
15796,916.0
15797,1040.0
15798,365.0
15799,365.0
15800,1095.0
15801,0.0
15802,93.0
15803,93.0
15804,582.0
15805,186.0
15806,186.0
15807,93.0
15808,310.0
15809,551.0
15810,93.0
15811,155.0
15812,520.0
15813,1405.0
15814,1405.0
15815,217.0
15816,1770.0
15817,582.0
15818,916.0
15819,0.0
15820,365.0
15821,427.0
15822,3285.0
15823,2500.0
15824,365.0
15825,3378.0
15826,155.0
15827,1460.0
15828,217.0
15829,823.0
15830,365.0
15831,644.0
15832,155.0
15833,155.0
15834,1250.0
15835,644.0
15836,427.0
15837,93.0
15838,248.0
15839,489.0
15840,1677.0
15841,520.0
15842,365.0
15843,93.0
15844,93.0
15845,248.0
15846,365.0
15847,458.0
15848,186.0
15849,644.0
15850,1095.0
15851,520.0
15852,1708.0
15853,551.0
15854,1157.0
15855,582.0
15856,365.0
15857,613.0
15858,1009.0
15859,730.0
15860,1312.0
15861,2011.0
15862,186.0
15863,310.0
15864,978.0
15865,885.0
15866,823.0
15867,365.0
15868,2407.0
15869,1374.0
15870,1157.0
15871,124.0
15872,341.0
15873,947.0
15874,62.0
15875,3805.0
15876,3440.0
15877,675.0
15878,1157.0
15879,1157.0
15880,365.0
15881,1436.0
15882,1157.0
15883,792.0
15884,0.0
15885,
15886,
15887,
15888,489.0
15889,613.0
15890,124.0
15891,124.0
15892,2042.0
15893,551.0
15894,1646.0
15895,1825.0
15896,489.0
15897,2190.0
15898,341.0
15899,1071.0
15900,885.0
15901,1949.0
15902,124.0
15903,730.0
15904,124.0
15905,644.0
15906,365.0
15907,365.0
15908,706.0
15909,613.0
15910,365.0
15911,1250.0
15912,978.0
15913,730.0
15914,279.0
15915,155.0
15916,730.0
15917,582.0
15918,1460.0
15919,1460.0
15920,730.0
15921,341.0
15922,582.0
15923,613.0
15924,
15925,
15926,1770.0
15927,365.0
15928,613.0
15929,978.0
15930,
15931,248.0
15932,62.0
15933,124.0
15934,365.0
15935,854.0
15936,341.0
15937,1460.0
15938,1188.0
15939,489.0
15940,93.0
15941,365.0
15942,1553.0
15943,2011.0
15944,520.0
15945,489.0
15946,823.0
15947,885.0
15948,217.0
15949,186.0
15950,427.0
15951,916.0
15952,365.0
15953,310.0
15954,93.0
15955,310.0
15956,279.0
15957,93.0
15958,341.0
15959,0.0
15960,0.0
15961,1071.0
15962,2011.0
15963,
15964,1250.0
15965,885.0
15966,885.0
15967,1071.0
15968,279.0
15969,248.0
15970,
15971,155.0
15972,1312.0
15973,1584.0
15974,792.0
15975,2438.0
15976,2531.0
15977,730.0
15978,93.0
15979,124.0
15980,427.0
15981,2438.0
15982,520.0
15983,1281.0
15984,520.0
15985,978.0
15986,916.0
15987,551.0
15988,3137.0
15989,1095.0
15990,613.0
15991,1460.0
15992,582.0
15993,1980.0
15994,823.0
15995,1040.0
15996,279.0
15997,792.0
15998,62.0
15999,62.0
16000,310.0
16001,644.0
16002,730.0
16003,186.0
16004,217.0
16005,582.0
16006,155.0
16007,489.0
16008,3106.0
16009,124.0
16010,124.0
16011,458.0
16012,
16013,792.0
16014,
16015,
16016,2042.0
16017,186.0
16018,978.0
16019,2500.0
16020,854.0
16021,1677.0
16022,1219.0
16023,155.0
16024,551.0
16025,1009.0
16026,2190.0
16027,93.0
16028,186.0
16029,1312.0
16030,520.0
16031,155.0
16032,217.0
16033,520.0
16034,730.0
16035,613.0
16036,62.0
16037,62.0
16038,2135.0
16039,2073.0
16040,551.0
16041,1157.0
16042,551.0
16043,730.0
16044,2834.0
16045,155.0
16046,823.0
16047,854.0
16048,0.0
16049,1219.0
16050,248.0
16051,2042.0
16052,520.0
16053,1436.0
16054,186.0
16055,730.0
16056,1708.0
16057,365.0
16058,1009.0
16059,613.0
16060,489.0
16061,644.0
16062,613.0
16063,613.0
16064,1584.0
16065,1040.0
16066,248.0
16067,823.0
16068,1281.0
16069,427.0
16070,248.0
16071,644.0
16072,730.0
16073,489.0
16074,186.0
16075,365.0
16076,62.0
16077,248.0
16078,186.0
16079,1825.0
16080,155.0
16081,551.0
16082,186.0
16083,582.0
16084,217.0
16085,551.0
16086,1095.0
16087,341.0
16088,1887.0
16089,365.0
16090,124.0
16091,310.0
16092,675.0
16093,217.0
16094,1918.0
16095,1918.0
16096,1095.0
16097,520.0
16098,341.0
16099,1250.0
16100,155.0
16101,62.0
16102,458.0
16103,248.0
16104,916.0
16105,93.0
16106,248.0
16107,248.0
16108,823.0
16109,1095.0
16110,1646.0
16111,1646.0
16112,1157.0
16113,310.0
16114,186.0
16115,1071.0
16116,823.0
16117,706.0
16118,1071.0
16119,458.0
16120,2042.0
16121,730.0
16122,3230.0
16123,1250.0
16124,4807.0
16125,4015.0
16126,582.0
16127,730.0
16128,1374.0
16129,1219.0
16130,365.0
16131,520.0
